time,open,high,low,close
2021-01-29,0.00011424,0.00011456,0.000095,0.00011183
2021-01-30,0.0001119,0.00012459,0.00011073,0.00012349
2021-01-31,0.00012349,0.00014334,0.00012169,0.00012835
2021-02-01,0.00012866,0.00013764,0.00011962,0.00013753
2021-02-02,0.00013763,0.00015643,0.00013128,0.0001475
2021-02-03,0.00014743,0.000155,0.00013761,0.00015284
2021-02-04,0.00015222,0.00017514,0.00014911,0.00017371
2021-02-05,0.0001738,0.00018751,0.00017301,0.00017463
2021-02-06,0.00017463,0.00017718,0.0001393,0.00015616
2021-02-07,0.00015648,0.00017857,0.00015081,0.00017251
2021-02-08,0.0001724,0.0001975,0.000145,0.00016923
2021-02-09,0.0001695,0.0001852,0.00016221,0.00016785
2021-02-10,0.00016814,0.00020269,0.00016252,0.00020269
2021-02-11,0.00020259,0.00021369,0.0001842,0.000192
2021-02-12,0.00019184,0.00020875,0.00018599,0.00019459
2021-02-13,0.00019449,0.00019973,0.00018375,0.00018538
2021-02-14,0.00018546,0.0001947,0.00017262,0.00017924
2021-02-15,0.00017939,0.00019703,0.00016645,0.00018466
2021-02-16,0.00018466,0.00018552,0.00016401,0.00016871
2021-02-17,0.00016863,0.00016896,0.00015,0.00015809
2021-02-18,0.00015808,0.00018097,0.00015733,0.00017427
2021-02-19,0.00017427,0.00022841,0.00016725,0.00020549
2021-02-20,0.00020547,0.0002131,0.00017622,0.00017861
2021-02-21,0.00017865,0.00020352,0.00017689,0.00019289
2021-02-22,0.00019293,0.00027286,0.00017627,0.00026658
2021-02-23,0.00026658,0.00033302,0.00024988,0.00031111
2021-02-24,0.00031134,0.0003649,0.00030635,0.00034605
2021-02-25,0.00034582,0.00035204,0.000288,0.00029494
2021-02-26,0.00029403,0.00032679,0.0002887,0.00029354
2021-02-27,0.00029341,0.00031356,0.00028329,0.00028636
2021-02-28,0.00028588,0.00030941,0.000262,0.00029005
2021-03-01,0.00028966,0.00032045,0.00028705,0.00030275
2021-03-02,0.00030213,0.00030887,0.00028275,0.00028727
2021-03-03,0.00028813,0.00029048,0.00027301,0.00027959
2021-03-04,0.00027994,0.00028071,0.00026443,0.00026998
2021-03-05,0.00026984,0.00027354,0.000253,0.00025711
2021-03-06,0.00025711,0.00027441,0.00025,0.00026697
2021-03-07,0.00026685,0.0002975,0.00025173,0.00027147
2021-03-08,0.00027092,0.0002733,0.00025557,0.0002598
2021-03-09,0.00025973,0.00027606,0.0002507,0.00027079
2021-03-10,0.00027069,0.00027413,0.00025055,0.00025457
2021-03-11,0.00025419,0.0002825,0.00024789,0.00027842
2021-03-12,0.0002779,0.0002905,0.00024892,0.00025424
2021-03-13,0.0002545,0.00025534,0.00024186,0.00024987
2021-03-14,0.0002504,0.00025102,0.00023955,0.00024544
2021-03-15,0.00024537,0.00025753,0.00023501,0.00025435
2021-03-16,0.00025506,0.00025874,0.00023911,0.00023959
2021-03-17,0.00023981,0.00025347,0.0002378,0.00024136
2021-03-18,0.00024102,0.00025114,0.00023656,0.00024692
2021-03-19,0.00024689,0.00024944,0.00023901,0.00024352
2021-03-20,0.00024398,0.00025245,0.0002416,0.00024384
2021-03-21,0.00024384,0.00025043,0.0002416,0.00024981
2021-03-22,0.00025,0.00028939,0.00024902,0.00027311
2021-03-23,0.00027399,0.00027734,0.000259,0.0002605
2021-03-24,0.00026092,0.00027347,0.00025422,0.00025993
2021-03-25,0.00025965,0.00025972,0.00024666,0.00025299
2021-03-26,0.00025299,0.00026975,0.00023606,0.00026831
2021-03-27,0.00026812,0.00029975,0.00026571,0.00029483
2021-03-28,0.00029484,0.00034822,0.0002919,0.00032406
2021-03-29,0.00032405,0.00034048,0.00031288,0.00032844
2021-03-30,0.00032837,0.00036104,0.0003235,0.0003246
2021-03-31,0.00032464,0.00033857,0.00031162,0.00033011
2021-04-01,0.00033019,0.00034567,0.00032143,0.00032417
2021-04-02,0.00032446,0.00033566,0.00030936,0.0003351
2021-04-03,0.00033511,0.00041308,0.00033416,0.00039411
2021-04-04,0.00039386,0.00044,0.0003894,0.00040857
2021-04-05,0.00040856,0.00042975,0.00038745,0.00038917
2021-04-06,0.00038878,0.00043711,0.000379,0.00043259
2021-04-07,0.00043302,0.00048617,0.00041079,0.00047293
2021-04-08,0.00047449,0.00049116,0.00044025,0.00046423
2021-04-09,0.00046363,0.000498,0.00045984,0.00047546
2021-04-10,0.00047509,0.00048545,0.00044,0.00044807
2021-04-11,0.00044832,0.00048067,0.0004291,0.00046454
2021-04-12,0.00046445,0.0005,0.00044538,0.00047752
2021-04-13,0.00047675,0.00047931,0.00041926,0.00043138
2021-04-14,0.00043188,0.00043285,0.00039391,0.00041963
2021-04-15,0.00041965,0.00044657,0.00040487,0.00043992
2021-04-16,0.00043983,0.000449,0.00041039,0.00041273
2021-04-17,0.00041273,0.00043938,0.00040826,0.00041438
2021-04-18,0.00041438,0.0005855,0.00038579,0.00057574
2021-04-19,0.00057615,0.00064902,0.000527,0.00056545
2021-04-20,0.00056705,0.00059458,0.00052842,0.00056155
2021-04-21,0.00056188,0.00063888,0.00054825,0.00060599
2021-04-22,0.00060601,0.00079499,0.00059156,0.00075214
2021-04-23,0.00075274,0.00079999,0.00065777,0.00072856
2021-04-24,0.00072978,0.00085739,0.00069724,0.000818
2021-04-25,0.00081649,0.001,0.00081373,0.00096689
2021-04-26,0.00096672,0.00098,0.00080753,0.00081216
2021-04-27,0.00081216,0.000865,0.00077778,0.00078465
2021-04-28,0.00078442,0.00085868,0.00075422,0.00081745
2021-04-29,0.00081758,0.0008389,0.00077791,0.000794
2021-04-30,0.00079365,0.0008111,0.00073913,0.00074141
2021-05-01,0.00074133,0.00086386,0.0007223,0.00085809
2021-05-02,0.00085822,0.00086477,0.00080914,0.0008297
2021-05-03,0.00082972,0.00084451,0.00079049,0.00080388
2021-05-04,0.00080342,0.00092,0.00077768,0.0008014
2021-05-05,0.0008014,0.00082899,0.00076232,0.00078294
2021-05-06,0.00078294,0.00078333,0.00075173,0.00077188
2021-05-07,0.00077099,0.000801,0.000741,0.00075251
2021-05-08,0.0007533,0.00079651,0.00072638,0.0007751
2021-05-09,0.00077507,0.00080324,0.00074133,0.00076139
2021-05-10,0.00076,0.00078674,0.00072803,0.00076869
2021-05-11,0.00076864,0.00079999,0.00072525,0.00078615
2021-05-12,0.00078661,0.00091738,0.00076219,0.00087594
2021-05-13,0.00087457,0.0009066,0.00079299,0.00082629
2021-05-14,0.00082624,0.00087616,0.00081435,0.00085614
2021-05-15,0.00085718,0.0009415,0.00082265,0.00092874
2021-05-16,0.00093,0.00107834,0.00090947,0.00100974
2021-05-17,0.00100979,0.001212,0.00098797,0.00107402
2021-05-18,0.00107392,0.00134,0.00102541,0.00130717
2021-05-19,0.00130669,0.00135,0.000895,0.00095469
2021-05-20,0.00095347,0.0013133,0.00090846,0.001094
2021-05-21,0.00109552,0.00114677,0.00096327,0.0010447
2021-05-22,0.00104292,0.00106072,0.00083259,0.00083411
2021-05-23,0.00083428,0.00084929,0.00061209,0.0007072
2021-05-24,0.0007072,0.00083,0.00070368,0.00080747
2021-05-25,0.0008086,0.00084127,0.0007,0.00078159
2021-05-26,0.00078253,0.00092771,0.00076283,0.0009031
2021-05-27,0.00090257,0.00091799,0.00082971,0.00087623
2021-05-28,0.00087623,0.00089084,0.00080269,0.00081275
2021-05-29,0.00081264,0.00082189,0.00075745,0.00079243
2021-05-30,0.00079246,0.00082726,0.00075789,0.00080113
2021-05-31,0.00080113,0.0008885,0.00079242,0.00088039
2021-06-01,0.00087956,0.00089056,0.00083296,0.00084348
2021-06-02,0.00084364,0.00092122,0.00084096,0.00090477
2021-06-03,0.00090484,0.00107151,0.00090228,0.00100815
2021-06-04,0.00100916,0.00105327,0.000948,0.00101421
2021-06-05,0.00101503,0.00115182,0.00101016,0.00111748
2021-06-06,0.00111667,0.00119857,0.00109312,0.00117944
2021-06-07,0.00117854,0.00121997,0.00113458,0.00113915
2021-06-08,0.00113995,0.00126462,0.00107764,0.00123613
2021-06-09,0.00123613,0.00129203,0.00111864,0.00112438
2021-06-10,0.00112357,0.00115536,0.00107819,0.0011204
2021-06-11,0.0011204,0.0011204,0.00095343,0.00096838
2021-06-12,0.00096844,0.00104767,0.00094491,0.00102645
2021-06-13,0.00102645,0.00104164,0.00096565,0.00099263
2021-06-14,0.00099246,0.00100011,0.00092657,0.00098031
2021-06-15,0.00097992,0.00103498,0.00097693,0.00098469
2021-06-16,0.00098427,0.00106138,0.00096,0.00103542
2021-06-17,0.00103571,0.00105,0.001013,0.00103025
2021-06-18,0.00103143,0.00103815,0.00097366,0.00102821
2021-06-19,0.00102769,0.00104141,0.00098602,0.00099098
2021-06-20,0.00099117,0.00100188,0.00093703,0.00099039
2021-06-21,0.00099035,0.00099705,0.00082731,0.00084178
2021-06-22,0.0008416,0.00087503,0.0007,0.0008291
2021-06-23,0.0008291,0.00094645,0.0008077,0.00091653
2021-06-24,0.00091535,0.00094645,0.00087119,0.00089977
2021-06-25,0.00089975,0.00094087,0.0008805,0.00090656
2021-06-26,0.0009069,0.000939,0.00087781,0.00091955
2021-06-27,0.0009204,0.00093686,0.00090117,0.00091956
2021-06-28,0.00091823,0.00098699,0.00090355,0.00095644
2021-06-29,0.00095745,0.00098699,0.0009392,0.00094583
2021-06-30,0.00094572,0.00102411,0.00091498,0.00101389
2021-07-01,0.00101374,0.0010244,0.00096946,0.00099323
2021-07-02,0.00099321,0.00100765,0.00095778,0.00100661
2021-07-03,0.00100625,0.00102075,0.00098899,0.00099458
2021-07-04,0.00099457,0.00100254,0.00096703,0.00097166
2021-07-05,0.00097164,0.00100105,0.00096824,0.00097602
2021-07-06,0.00097688,0.00100856,0.00097224,0.00100013
2021-07-07,0.0010001,0.0011026,0.00099456,0.00108293
